,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
23752,23752,23752,0,2023-07-03 18:11:28,117.6962301,39.0170209,0.0,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23753,23753,23753,1,2023-07-03 18:11:29,117.6962301,39.0170209,0.0,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23754,23754,23754,2,2023-07-03 18:11:30,117.6962301,39.0170209,0.0,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23755,23755,23755,3,2023-07-03 18:11:31,117.6962301,39.0170209,0.1,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23756,23756,23756,4,2023-07-03 18:11:32,117.6962301,39.0170209,0.0,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23757,23757,23757,5,2023-07-03 18:11:33,117.6962301,39.0170209,0.1,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23758,23758,23758,6,2023-07-03 18:11:34,117.6962301,39.0170209,0.0,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23759,23759,23759,7,2023-07-03 18:11:35,117.6962301,39.0170209,0.0,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23760,23760,23760,8,2023-07-03 18:11:36,117.6962301,39.0170209,0.0,1.0,1.0,1.0,星光路,星光路,secondary,secondary
23761,23761,23761,9,2023-07-03 18:11:37,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23762,23762,23762,10,2023-07-03 18:11:38,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23763,23763,23763,11,2023-07-03 18:11:39,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23764,23764,23764,12,2023-07-03 18:11:40,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23765,23765,23765,13,2023-07-03 18:11:41,117.6962301,39.0170209,0.1,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23766,23766,23766,14,2023-07-03 18:11:42,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23767,23767,23767,15,2023-07-03 18:11:43,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23768,23768,23768,16,2023-07-03 18:11:44,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23769,23769,23769,17,2023-07-03 18:11:45,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23770,23770,23770,18,2023-07-03 18:11:46,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23771,23771,23771,19,2023-07-03 18:11:47,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23772,23772,23772,20,2023-07-03 18:11:48,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23773,23773,23773,21,2023-07-03 18:11:49,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23774,23774,23774,22,2023-07-03 18:11:50,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23775,23775,23775,23,2023-07-03 18:11:51,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23776,23776,23776,24,2023-07-03 18:11:52,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23777,23777,23777,25,2023-07-03 18:11:53,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23778,23778,23778,26,2023-07-03 18:11:54,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23779,23779,23779,27,2023-07-03 18:11:55,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23780,23780,23780,28,2023-07-03 18:11:56,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23781,23781,23781,29,2023-07-03 18:11:57,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23782,23782,23782,30,2023-07-03 18:11:58,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23783,23783,23783,31,2023-07-03 18:11:59,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23784,23784,23784,32,2023-07-03 18:12:00,117.6962301,39.0170209,0.1,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23785,23785,23785,33,2023-07-03 18:12:01,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23786,23786,23786,34,2023-07-03 18:12:02,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23787,23787,23787,35,2023-07-03 18:12:03,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,大连东道,secondary,trunk
23788,23788,23788,36,2023-07-03 18:12:04,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23789,23789,23789,37,2023-07-03 18:12:05,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23790,23790,23790,38,2023-07-03 18:12:06,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23791,23791,23791,39,2023-07-03 18:12:07,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23792,23792,23792,40,2023-07-03 18:12:08,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23793,23793,23793,41,2023-07-03 18:12:09,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23794,23794,23794,42,2023-07-03 18:12:10,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23795,23795,23795,43,2023-07-03 18:12:11,117.6962301,39.0170209,0.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23796,23796,23796,44,2023-07-03 18:12:12,117.6962301,39.0170209,0.1,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23797,23797,23797,45,2023-07-03 18:12:13,117.6962301,39.0170209,2.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23798,23798,23798,46,2023-07-03 18:12:14,117.6961992,39.0170421,6.6,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23799,23799,23799,47,2023-07-03 18:12:15,117.6961563,39.0170571,11.1,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23800,23800,23800,48,2023-07-03 18:12:16,117.6960963,39.0170789,16.2,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23801,23801,23801,49,2023-07-03 18:12:17,117.6960225,39.017106,21.4,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23802,23802,23802,50,2023-07-03 18:12:18,117.6959376,39.0171388,25.9,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23803,23803,23803,51,2023-07-03 18:12:19,117.6958481,39.0171725,28.7,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23804,23804,23804,52,2023-07-03 18:12:20,117.6957561,39.0172071,30.3,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23805,23805,23805,53,2023-07-03 18:12:21,117.6956642,39.0172413,30.7,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23806,23806,23806,54,2023-07-03 18:12:22,117.6955757,39.0172765,30.1,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23807,23807,23807,55,2023-07-03 18:12:23,117.6954921,39.0173068,30.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23808,23808,23808,56,2023-07-03 18:12:24,117.6954112,39.0173367,29.0,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23809,23809,23809,57,2023-07-03 18:12:25,117.6953452,39.0173604,27.2,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23810,23810,23810,58,2023-07-03 18:12:26,117.695283,39.017384,25.3,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23811,23811,23811,59,2023-07-03 18:12:27,117.6952284,39.0174047,23.5,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
23812,23812,23812,60,2023-07-03 18:12:28,117.6951773,39.0174225,21.6,1.0,1.0,1.0,新港四号路,新港四号路,trunk,trunk
